date,trend_slug,trend_label,trend_query,baseline_term,country_panel,country_panel_rule,query_convention,analysis_transform,geo,country,trend_index,baseline_index,is_partial,trend_index_3m,baseline_index_3m,relative_interest,score_0_100
2023-02-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,46.0,False,1.0,45.666666666666664,0.021897810218978103,35.68054959209961
2023-03-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,46.0,False,1.0,46.0,0.021739130434782608,35.42199488491048
2023-04-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,49.0,False,1.0,47.0,0.02127659574468085,34.66833541927409
2023-05-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,49.0,False,1.0,48.0,0.020833333333333332,33.94607843137254
2023-06-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,49.0,False,1.0,49.0,0.02040816326530612,33.25330132052821
2023-07-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,56.0,False,1.0,51.333333333333336,0.01948051948051948,31.741787624140564
2023-08-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,54.0,False,1.3333333333333333,53.0,0.025157232704402514,40.991490935997035
2023-09-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,48.0,False,1.6666666666666667,52.666666666666664,0.03164556962025317,51.563663440059564
2023-10-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,43.0,False,2.0,48.333333333333336,0.041379310344827586,67.42393509127788
2023-11-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,49.0,False,2.0,46.666666666666664,0.04285714285714286,69.83193277310923
2023-12-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,3.0,54.0,False,2.3333333333333335,48.666666666666664,0.04794520547945206,78.12248186946012
2024-01-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,3.0,56.0,False,2.6666666666666665,53.0,0.05031446540880503,81.98298187199407
2024-02-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,52.0,False,2.6666666666666665,54.0,0.04938271604938271,80.46477850399418
2024-03-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,53.0,False,2.0,53.666666666666664,0.037267080745341616,60.72341980270368
2024-04-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,51.0,False,1.3333333333333333,52.0,0.02564102564102564,41.77978883861236
2024-05-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,52.0,False,1.0,52.0,0.019230769230769232,31.334841628959275
2024-06-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,58.0,False,1.0,53.666666666666664,0.018633540372670808,30.36170990135184
2024-07-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,64.0,False,1.3333333333333333,58.0,0.022988505747126436,37.4577417173766
2024-08-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,67.0,False,1.6666666666666667,63.0,0.026455026455026457,43.10613134142546
2024-09-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,55.0,False,1.6666666666666667,62.0,0.026881720430107527,43.80139152435167
2024-10-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,47.0,False,1.3333333333333333,56.333333333333336,0.023668639053254434,38.56595892794987
2024-11-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,54.0,False,1.3333333333333333,52.0,0.02564102564102564,41.77978883861236
2024-12-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,59.0,False,1.6666666666666667,53.333333333333336,0.03125,50.91911764705882
2025-01-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,49.0,False,1.6666666666666667,54.0,0.0308641975308642,50.29048656499637
2025-02-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,52.0,False,1.3333333333333333,53.333333333333336,0.024999999999999998,40.73529411764706
2025-03-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,51.0,False,1.0,50.666666666666664,0.01973684210526316,32.1594427244582
2025-04-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,51.0,False,1.0,51.333333333333336,0.01948051948051948,31.741787624140564
2025-05-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,54.0,False,1.0,52.0,0.019230769230769232,31.334841628959275
2025-06-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,57.0,False,1.0,54.0,0.018518518518518517,30.174291938997815
2025-07-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,71.0,False,1.0,60.666666666666664,0.016483516483516484,26.858435681965094
2025-08-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,70.0,False,1.3333333333333333,66.0,0.0202020202020202,32.917409387997616
2025-09-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,57.0,False,1.3333333333333333,66.0,0.0202020202020202,32.917409387997616
2025-10-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,52.0,False,1.3333333333333333,59.666666666666664,0.0223463687150838,36.41143608281301
2025-11-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,62.0,False,1.3333333333333333,57.0,0.023391812865497075,38.11489508083935
2025-12-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,68.0,False,1.6666666666666667,60.666666666666664,0.027472527472527476,44.76405946994183
2026-01-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,56.0,False,1.6666666666666667,62.0,0.026881720430107527,43.80139152435167
2026-02-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,63.0,False,1.3333333333333333,62.333333333333336,0.0213903743315508,34.853727587291594
2026-03-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,67.0,False,1.0,62.0,0.016129032258064516,26.280834914611003
2026-04-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,100.0,False,1.3333333333333333,76.66666666666667,0.017391304347826084,28.33759590792838
2026-05-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,2.0,92.0,False,1.6666666666666667,86.33333333333333,0.019305019305019308,31.455825573472637
2026-06-01,stanley_water_bottle,Stanley,stanley water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,1.0,83.0,True,1.6666666666666667,91.66666666666667,0.01818181818181818,29.625668449197857
2010-01-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,6.0,False,0.0,6.0,0.0,0.0
2010-02-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,5.5,0.0,0.0
2010-03-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,5.333333333333333,0.0,0.0
2010-04-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,5.0,0.0,0.0
2010-05-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,5.0,0.0,0.0
2010-06-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,4.0,False,0.0,4.666666666666667,0.0,0.0
2010-07-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,4.0,False,0.0,4.333333333333333,0.0,0.0
2010-08-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,4.333333333333333,0.0,0.0
2010-09-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,4.0,False,0.0,4.333333333333333,0.0,0.0
2010-10-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,4.666666666666667,0.0,0.0
2010-11-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,7.0,False,0.0,5.333333333333333,0.0,0.0
2010-12-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,6.0,False,0.0,6.0,0.0,0.0
2011-01-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,7.0,False,0.0,6.666666666666667,0.0,0.0
2011-02-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,6.0,False,0.0,6.333333333333333,0.0,0.0
2011-03-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,6.0,0.0,0.0
2011-04-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,5.333333333333333,0.0,0.0
2011-05-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,5.0,0.0,0.0
2011-06-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,5.0,0.0,0.0
2011-07-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,4.0,False,0.0,4.666666666666667,0.0,0.0
2011-08-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,6.0,False,0.0,5.0,0.0,0.0
2011-09-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,5.0,False,0.0,5.0,0.0,0.0
2011-10-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,1.0,5.0,False,0.3333333333333333,5.333333333333333,0.0625,21.701388888888886
2011-11-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,7.0,False,0.3333333333333333,5.666666666666667,0.0588235294117647,20.424836601307184
2011-12-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,8.0,False,0.3333333333333333,6.666666666666667,0.049999999999999996,17.36111111111111
2012-01-01,yeti_water_bottle,Yeti,yeti drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",AU,Australia,0.0,8.0,False,0.0,7.666666666666667,0.0,0.0
